order_n_items,order_basket_value,order_shipping_fee,order_discount,order_order_total,order_is_returned,event_year,event_month,event_day,event_hour,price_average_per_item,customer_country_DE,customer_country_ES,customer_country_FR,customer_country_IT,order_device_mobile,order_device_tablet,order_channel_affiliate,order_channel_direct,order_channel_email,order_channel_seo,order_main_category_electronics,order_main_category_fashion,order_main_category_home,order_main_category_sports
0.75,0.7188610666425026,0.0,0.0,0.7454802288594629,False,0.0,0.0,0.5,-0.08333333333333333,0.06919816534156575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.685635464806033,0.0,0.0,-0.6721476407760085,False,0.0,0.0,0.5,-0.08333333333333333,-0.6257389717465762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.37544930075210664,0.0,0.0,0.39885773518561796,False,0.0,0.0,0.5,-0.08333333333333333,-0.17944238476557867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1739209230676292,0.0,2.5,0.08451133626690782,True,0.0,0.0,0.5,-0.08333333333333333,-0.2642060436737242,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,0.17182670331551217,0.0,0.0,0.1933313685836525,False,0.0,0.0,0.5,-0.08333333333333333,-0.19375599223507967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.75,-0.6679554172833541,0.0,0.0,-0.6543022936758773,False,0.0,0.0,0.5,-0.08333333333333333,0.40440034736612684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.5896638173196002,0.0,0.4165029469548133,-0.5860509547667199,False,0.0,0.0,0.5,-0.16666666666666666,-0.5853729047645397,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.25,-0.6333605179166542,0.0,0.0,-0.6193839493501082,False,0.0,0.0,0.5,-0.16666666666666666,-0.5073612031786936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5541829019039275,0.0,0.0,0.5792624058698589,False,0.0,0.0,0.5,-0.16666666666666666,0.5558704988362783,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.33533693780771445,0.0,0.0,-0.31857399823172533,False,0.0,0.0,0.5,-0.25,-0.47840198030312087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.7620342123015275,0.0,0.0,-0.726577981931078,False,0.0,0.0,0.5,-0.25,-0.5513420912660456,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.25,0.3816514130949144,0.0,0.0,0.40511783416835195,False,0.0,0.0,0.5,-0.25,0.8024485020682737,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.25,0.9015011931011567,0.0,0.0,0.9298279489029583,False,0.0,0.0,0.5,-0.3333333333333333,1.3855176782933436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.75,0.02438557807513016,0.0,2.5,-0.05170679159764636,True,0.0,0.0,0.5,-0.3333333333333333,2.132051639656203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9275581196323033,0.0,0.0,0.9561284946291196,False,0.0,0.0,0.5,-0.3333333333333333,0.8699567825043111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-0.5552300117799861,0.0,2.0825147347740667,-0.594384203412567,False,0.0,0.0,0.5,-0.3333333333333333,-0.5432451630170261,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.9037565066803597,0.0,0.0,-0.8827552565522708,True,0.0,0.0,0.5,-0.3333333333333333,-0.7174815729948809,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,0.9167648332175471,0.0,2.5,0.871657808355606,True,0.0,0.0,0.5,-0.3333333333333333,0.3191172202579046,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5,-0.48708732292264484,0.0,0.0,-0.4717431733417344,False,0.0,0.0,0.5,-0.3333333333333333,0.12429405965527637,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.75,-0.42695905196282763,0.0,0.0,-0.4110527332039309,False,0.0,0.0,0.5,-0.4166666666666667,1.2153127932595613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.25,0.8678728566969725,0.0,0.0,0.8958852044186544,True,0.0,0.0,0.5,-0.4166666666666667,0.5029186207893431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.5,-0.30493047794524836,0.0,0.0,-0.28788325321897146,False,0.0,0.0,0.5,-0.4166666666666667,0.4307577121265333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,0.8102415400569869,0.0,0.0,0.8377150638713022,True,0.0,0.0,0.5,-0.4166666666666667,1.283159857304344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.19872937243885974,0.0,0.0,0.22048556417109574,False,0.0,0.0,0.5,-0.4166666666666667,-0.1808241379126768,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.75,0.06860583361021322,0.0,0.0,0.08914543551386664,False,0.0,0.0,0.5,-0.4166666666666667,2.132051639656203,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,-0.5642512660967973,0.0,0.0,-0.5496285606853589,False,0.0,0.0,0.5,-0.4166666666666667,-0.4608529893700996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.7716998419266822,0.0,2.5,0.7324722309732623,False,0.0,0.0,0.5,-0.4166666666666667,-0.012777788443187615,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.9192215140806073,0.0,0.0,0.9477139459964838,True,0.0,0.0,0.5,-0.5,2.132051639656203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5,-0.6348909092739704,0.0,0.0,-0.6209286490990945,False,0.0,0.0,0.5,-0.5,-0.551059771592091,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5,0.7251034524420815,0.0,2.104518664047151,0.6973506366805214,False,0.0,0.0,0.5,-0.5,2.132051639656203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4410547618328451,0.0,0.0,-0.4252802308919625,False,0.0,0.0,0.5,-0.5,-0.2813315550958136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.75,0.9149525276628306,0.0,0.0,0.94340504669668,False,0.0,0.0,0.5,-0.5,0.16345744482626612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,-0.676453116662136,0.0,0.0,-0.6628794422820906,True,0.0,0.0,0.5,-0.5,-0.5743680838737872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.7327956826854342,0.0,0.0,-0.6908872877308158,False,0.0,0.0,0.5,-0.5,-0.6455747520386304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.25,-0.7076247722032601,0.0,0.0,-0.6829605390189124,False,0.0,0.0,0.5,-0.5,-0.41929553336397435,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.9021858418662719,0.0,1.9237721021611,0.8807634068759463,True,0.0,0.0,0.5,-0.5833333333333334,0.1573206217421318,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,0.5069421371109836,0.0,0.0,0.531579963618256,True,0.0,0.0,0.5,-0.5833333333333334,0.260024324663108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,-0.28974738474240097,0.0,0.0,-0.2725582057092916,True,0.0,0.0,0.5,-0.5833333333333334,-0.3575014031287795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5,0.8820893869373042,0.0,0.0,0.910234652086869,True,0.0,0.0,0.5,-0.5833333333333334,2.132051639656203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.75,-0.7634437832885292,0.0,2.5,-0.7897887216593328,False,0.0,0.0,0.5,-0.5833333333333334,0.08309797283181314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.5993697204015263,0.0,0.0,0.624871698458349,False,0.0,0.0,0.5,-0.5833333333333334,1.9521671422812106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.3708581266801583,0.0,0.0,-0.354427292405565,False,0.0,0.0,0.5,-0.6666666666666666,-0.22228157209145796,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,-0.04722062806455844,0.0,0.0,-0.02776394548835891,False,0.0,0.0,0.5,-0.6666666666666666,2.132051639656203,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.8736722344720653,0.0,0.0,0.9017388034674445,True,0.0,0.0,0.5,-0.6666666666666666,2.132051639656203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.25,0.2598242063611924,0.0,0.0,0.28215160415036433,False,0.0,0.0,0.5,-0.75,0.0937222268020747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.001671348456016319,0.0,0.0,0.021585146492413703,False,0.0,0.0,0.5,-0.75,-0.27554803491794244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,-0.33038330262482263,0.0,2.261689587426326,-0.3720693895387242,True,0.0,0.0,0.5,-0.75,-0.3802902472103993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.17802881565832004,0.0,0.5453831041257368,-0.17390067174114085,False,0.0,0.0,0.5,-0.75,-0.06007198022407143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.75,0.7294932592301728,0.0,2.5,0.6764158900824179,True,0.0,0.0,0.5,-0.75,2.132051639656203,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-0.27669878474844195,0.0,0.0,-0.25938760784951376,False,0.0,0.0,0.5,-0.8333333333333334,-0.4093578808407705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.04601242436141382,0.0,0.0,0.06634078921962161,False,0.0,0.0,0.5,-0.8333333333333334,-0.254233706162006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25,0.154629937274091,0.0,0.0,0.175973821404254,False,0.0,0.0,0.5,-0.8333333333333334,0.022930003918597112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.75,-0.5237764420414616,0.0,0.0,-0.5087753173240109,False,0.0,0.0,0.5,-0.8333333333333334,0.8895384750898058,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.75,0.8125371270929611,0.0,0.0,0.8400321134947816,False,0.0,0.0,0.5,-0.8333333333333334,2.132051639656203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,0.035984333625315904,0.0,0.5045186640471512,0.043170292984827295,True,0.0,0.0,0.5,-0.9166666666666666,-0.05691451699056252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.75,0.3441970982974395,0.0,0.0,0.36731334031158214,True,0.0,0.0,0.5,-0.9166666666666666,-0.1108992010675878,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5,0.83021717461564,0.0,0.0,0.8578774605949127,False,0.0,0.0,0.5,-0.9166666666666666,2.132051639656203,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5,0.5858378389263095,0.0,0.0,0.6112133006778386,False,0.0,0.0,0.5,-0.9166666666666666,0.13353155938707276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,0.17283353973479915,0.0,0.0,0.1943476184185119,True,0.0,0.0,0.5,-0.9166666666666666,0.5682361005554922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.2610726835211084,0.0,0.0,-0.24361541041249585,True,0.0,0.0,0.5,-0.9166666666666666,-0.12992916034741125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.5373888704302212,0.0,2.5,0.48479182122132913,False,0.0,0.0,0.4375,1.0,0.28051395732004103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.6202716444659235,0.0,1.2039292730844793,0.614831150089938,False,0.0,0.0,0.4375,1.0,0.3362912906639143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.75,-0.04564996325047073,0.0,0.0,-0.02617859574597818,False,0.0,0.0,0.4375,1.0,-0.29829493436228904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.75,0.24866845883549302,0.0,0.0,0.2708915559801222,False,0.0,0.0,0.4375,1.0,2.132051639656203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.75,0.14999848974537108,0.0,1.3752455795677798,0.13573032794382178,False,0.0,0.0,0.4375,0.9166666666666666,2.132051639656203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.75,-0.1453267687598796,0.0,1.4648330058939094,-0.16467312324061756,False,0.0,0.0,0.4375,0.9166666666666666,2.132051639656203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8475750344841473,0.0,2.5,0.779666873304133,False,0.0,0.0,0.4375,0.9166666666666666,0.8026743578074376,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5,0.5835825253471068,0.0,0.0,0.6089369010477536,True,0.0,0.0,0.4375,0.9166666666666666,1.9256065073555566,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-0.14379637740256346,0.0,0.0,-0.1252426296480727,False,0.0,0.0,0.4375,0.8333333333333334,-0.34547297176303143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,-0.3062192285619356,0.0,0.0,-0.2891840530075914,False,0.0,0.0,0.4375,0.8333333333333334,0.4285894970305616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5,-0.6362199333474291,0.0,0.0,-0.622270098881109,False,0.0,0.0,0.4375,0.8333333333333334,-0.5518050955313312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,-0.7226064981222501,0.0,0.0,-0.6988953364295079,True,0.0,0.0,0.4375,0.8333333333333334,-0.5674207613371111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.6924819524571842,0.0,2.5,0.6246277984979828,False,0.0,0.0,0.4375,0.8333333333333334,0.05651797884280233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,-0.4162463124616144,0.0,2.5,-0.5104419670531803,False,0.0,0.0,0.4375,0.8333333333333334,-0.42844269080010516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,-0.4243412772726815,0.0,0.0,-0.4084104836332964,False,0.0,0.0,0.4375,0.8333333333333334,-0.36669824882752633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.75,-0.3692874618660707,0.0,0.0,-0.35284194266318436,False,0.0,0.0,0.4375,0.8333333333333334,1.4093680443490328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5,-0.5191047210559702,0.0,0.0,-0.5040599180902634,False,0.0,0.0,0.4375,0.75,-0.48612624658252035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5,0.9413316418481488,0.0,0.0,0.9700307923699961,False,0.0,0.0,0.4375,0.75,0.33289442034689176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.75,0.4825766957642391,0.0,0.0,0.5069867176146584,True,0.0,0.0,0.4375,0.75,2.132051639656203,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.25,0.3702540248285861,0.0,0.0,0.39361388603774355,True,0.0,0.0,0.4375,0.75,0.7896650672316072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.75,-0.4601846537992973,0.0,0.0,-0.4445889777542911,False,0.0,0.0,0.4375,0.75,1.103514202373518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.27061749277594865,0.0,0.0,0.2930458023800571,False,0.0,0.0,0.4375,0.6666666666666666,0.3173329599185113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6269570382899888,0.0,1.1237721021611,0.6236521986565177,False,0.0,0.0,0.4375,0.6666666666666666,0.6170886969366055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.9612267294932593,0.0,0.0,-0.9290962490218595,False,0.0,0.0,0.4375,0.6666666666666666,-0.7416537834788784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.25,0.07295536694153304,0.0,0.0,0.09353563480045943,False,0.0,0.0,0.4375,0.5833333333333334,0.4562116539302852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.12974094098931735,0.0,1.0467583497053043,0.12377922988587521,False,0.0,0.0,0.4375,0.5833333333333334,0.006180542302215288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,-0.05394629534539527,0.0,0.0,-0.034552494385219665,False,0.0,0.0,0.4375,0.5833333333333334,-0.1174348208568741,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.5156009303168515,0.0,0.0,-0.5005233686649526,True,0.0,0.0,0.4375,0.5833333333333334,-0.3440404010746216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,0.5828173296684487,0.0,0.0,0.6081645511732604,False,0.0,0.0,0.4375,0.5833333333333334,2.132051639656203,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.47963673341992114,0.0,0.0,0.5040192680968688,False,0.0,0.0,0.4375,0.5833333333333334,-0.13562072497433714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.75,-0.25740779895490384,0.0,0.0,-0.23991626101360763,False,0.0,0.0,0.4375,0.5,1.7858243903871278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.40166732111033904,0.0,0.0,0.42532088088535674,False,0.0,0.0,0.4375,0.5,-0.16841497830090987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.75,-0.08310427804794562,0.0,1.2353634577603143,-0.09593398441072751,False,0.0,0.0,0.4375,0.5,-0.3162988632841973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.5,0.38036266247822714,0.0,2.5,0.2906474527697888,False,0.0,0.0,0.4375,0.5,1.5837060894095114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.09260881384601445,0.0,0.0,0.11337283157691493,False,0.0,0.0,0.4375,0.4166666666666667,1.0995843125120692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5,-0.4259924890003121,0.0,0.0,-0.4100771333624658,False,0.0,0.0,0.4375,0.4166666666666667,0.22708100654868724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.8091944301809285,0.0,2.5,-0.8521458115263056,False,0.0,0.0,0.4375,0.4166666666666667,-0.5910136518501536,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.6211979339716677,0.0,1.0168958742632612,0.6206034491519394,False,0.0,0.0,0.4375,0.4166666666666667,0.33691465250400626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5,-0.08048650335779951,0.0,2.488015717092338,-0.1256897795754109,False,0.0,0.0,0.4375,0.4166666666666667,0.8083659224343634,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,-0.11971285025321944,0.0,0.0,-0.10093393359823584,True,0.0,0.0,0.4375,0.3333333333333333,-0.26214511005385527,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.5030356118041502,0.0,0.0,-0.4878405707259073,True,0.0,0.0,0.4375,0.3333333333333333,-0.548936727643952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.75,0.20412601564623795,0.0,0.0,0.22593266328594228,True,0.0,0.0,0.4375,0.3333333333333333,2.132051639656203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3462107711360134,0.0,1.0671905697445971,0.3417444944665195,False,0.0,0.0,0.4375,0.3333333333333333,0.3809226432800577,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5,0.9607031745552298,0.0,0.0,0.989583439192691,False,0.0,0.0,0.4375,0.25,0.3437580814006668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.9686773189959826,0.0,0.0,0.9976321378847776,False,0.0,0.0,0.4375,0.25,0.5707566506045593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.25,-0.21318754341982069,0.0,2.5,-0.29979370128352356,False,0.0,0.0,0.4375,0.25,0.13527064857863338,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.8433865949799136,0.0,2.4062868369351667,-0.8744220079064238,False,0.0,0.0,0.4375,0.25,-0.6920897415193993,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,-0.17412229035148663,0.0,2.5,-0.2620298574201482,True,0.0,0.0,0.4375,0.16666666666666666,2.0660661915414766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.75,-0.7480190493450529,0.0,0.0,-0.7148707838334977,True,0.0,0.0,0.4375,0.16666666666666666,0.13499962169163698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,-0.6631628759275481,0.0,1.310805500982318,-0.6833670389528562,True,0.0,0.0,0.4375,0.16666666666666666,-0.5274171928164323,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.5396844574661954,0.0,0.0,0.5646284082478837,False,0.0,0.0,0.4375,0.16666666666666666,0.28205881057592097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.75,-0.5540218080768418,0.0,1.3595284872298623,-0.5744657066493226,False,0.0,0.0,0.4375,0.16666666666666666,0.7877678790226319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.5,-0.3517685081704776,0.0,0.0,-0.3351591955366308,False,0.0,0.0,0.4375,0.16666666666666666,0.3519566447323101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.3461704976792421,0.0,1.8420432220039291,-0.37715063871302124,True,0.0,0.0,0.4375,0.16666666666666666,-0.4829586198407491,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5,0.4015465007400247,0.0,0.0,0.4251989309051737,False,0.0,0.0,0.4375,0.16666666666666666,1.6193461250495471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
